card_id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability
NAX2_05,NEUTRAL,MINION,Worshipper,NAXX,Your hero has +1 Attack on your turn.,3.0,1.0,4.0,,,,,,,,,
CFM_335,HUNTER,MINION,Dispatch Kodo,GANGS,<b>Battlecry:</b> Deal damage equal to this minion's Attack.,4.0,2.0,4.0,RARE,1.0,"""Crime reported at First Bank of Gadgetzan.  Huge quantities of Jade being carried away by what looks like a bunch of Hozen.  Kodo 77 can you make it over there now?""",BEAST,,,,,
EX1_536,HUNTER,WEAPON,Eaglehorn Bow,EXPERT1,"[x]Whenever a friendly
<b>Secret</b> is revealed,
gain +1 Durability.",3.0,3.0,,RARE,1.0,First Lesson: Put the pointy end in the other guy.,,,,,,2.0
KARA_08_05,NEUTRAL,SPELL,Terrifying Roar,KARA,Return an enemy minion to your opponent's hand.,3.0,,,,,,,,,,,
CS1h_001,PRIEST,HERO_POWER,Lesser Heal,CORE,"<b>Hero Power</b>
Restore #2 Health.",2.0,,,FREE,,,,,,,,
AT_091,NEUTRAL,MINION,Tournament Medic,TGT,<b>Inspire:</b> Restore 2 Health to your hero.,4.0,1.0,8.0,COMMON,1.0,The medic tournament is less entertaining than the Grand Tournament.,,,,,,
CS2_003,PRIEST,SPELL,Mind Vision,CORE,Put a copy of a random card in your opponent's hand into your hand.,1.0,,,COMMON,1.0,I see what you did there.,,Unlocked at Level 4.,Unlocked at Level 32.,,,
EX1_089,NEUTRAL,MINION,Arcane Golem,EXPERT1,<b>Battlecry:</b> Give your opponent a Mana Crystal.,3.0,4.0,4.0,RARE,1.0,"Having Arcane golems at home really classes up the place, and as a bonus they are great conversation pieces.",,,,,,
EX1_409t,WARRIOR,WEAPON,Heavy Axe,EXPERT1,,1.0,1.0,,,,,,,,,,3.0
EX1_310,WARLOCK,MINION,Doomguard,EXPERT1,<b>Charge</b>. <b>Battlecry:</b> Discard two random cards.,5.0,5.0,7.0,RARE,1.0,Summoning a doomguard is risky. <i>Someone</i> is going to die.,DEMON,,,,,
EX1_019,NEUTRAL,MINION,Shattered Sun Cleric,CORE,<b>Battlecry:</b> Give a friendly minion +1/+1.,3.0,3.0,2.0,COMMON,1.0,They always have a spare flask of Sunwell Energy Drink™!,,,Unlocked at Priest Level 53.,Give +1/+1.,,
CS2_084e,HUNTER,ENCHANTMENT,Hunter's Mark,CORE,This minion has 1 Health.,,,,,,,,,,,,
EX1_345,PRIEST,SPELL,Mindgames,EXPERT1,"Put a copy of
a random minion from
your opponent's deck into the battlefield.",4.0,,,EPIC,1.0,Sometimes it feels like this is all a game.,,,,,,
TB_Coopv3_104_NewClasses,NEUTRAL,MINION,Main Tank,TB,"<b>Battlecry:</b> Give all other minions +2/+2, except the <b>Boss</b>.",4.0,4.0,4.0,,,,,,,,,
EX1_411e2,WARRIOR,ENCHANTMENT,Needs Sharpening,EXPERT1,Decreased Attack.,,,,,,,,,,,,
CS2_105e,WARRIOR,ENCHANTMENT,Heroic Strike,CORE,+4 Attack this turn.,,,,,,,,,,,,
EX1_274,MAGE,MINION,Ethereal Arcanist,EXPERT1,"If you control a <b>Secret</b> at the end of your turn, gain +2/+2.",4.0,3.0,3.0,RARE,1.0,The ethereals are wrapped in cloth to give form to their non-corporeal bodies. Also because it's nice and soft.,,,,,,
CRED_06,NEUTRAL,MINION,Derek Sakamoto,CREDITS,<i>The notorious Footclapper.</i>,1.0,3.0,1.0,LEGENDARY,,,,,,,,
KARA_06_01,NEUTRAL,MINION,Romulo,KARA,Julianne is <b>Immune</b>.,4.0,4.0,2.0,,,,,,,,,
AT_104,PALADIN,MINION,Tuskarr Jouster,TGT,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, restore 7 Health to your hero.",5.0,5.0,5.0,RARE,1.0,Just could not be talked out of using his turtle for the joust...,,,,,,
KARA_00_01,NEUTRAL,HERO,Prince Malchezaar,KARA,,,,30.0,,,,,,,,,
TB_Coopv3_103,NEUTRAL,MINION,Intrepid Dragonstalker,TB,"Whenever ANY player plays a card, gain +1/+1.",5.0,3.0,3.0,,,,,,,,,
FP1_018,MAGE,SPELL,Duplicate,NAXX,"<b>Secret:</b> When a friendly minion dies, put 2 copies of it into your hand.",3.0,,,COMMON,1.0,The one time when duping cards won't get your account banned!,,"Unlocked in The Plague Quarter, in the Naxxramas adventure.","Crafting unlocked in The Plague Quarter, in the Naxxramas adventure.",,,
TB_CoOpv3_203,NEUTRAL,SPELL,Meddling Fool!,TB,Damage the Lorewalker,0.0,,,,,,,,,,,
EX1_023,NEUTRAL,MINION,Silvermoon Guardian,EXPERT1,<b>Divine Shield</b>,4.0,3.0,3.0,COMMON,1.0,"The first time they tried to guard Silvermoon against the scourge, it didn’t go so well…",,,,,HORDE,
KAR_037t,NEUTRAL,ENCHANTMENT,Secrets of Karazhan,KARA,+1/+1 and <b>Taunt</b>.,,,,,,,,,,,,
KARA_08_04e,NEUTRAL,ENCHANTMENT,Empowered,EXPERT1,+8 Attack this turn.,,,,,,,,,,,,
EX1_136,PALADIN,SPELL,Redemption,EXPERT1,"<b>Secret:</b> When one of your minions dies, return it to life with 1 Health.",1.0,,,COMMON,1.0,I am not sure how you get demptioned the first time.  It’s a mystery!,,,,,,
HERO_02a,SHAMAN,HERO,Morgl the Oracle,HERO_SKINS,,,,30.0,EPIC,1.0,,,,,,,
TB_SPT_DPromoMinion,NEUTRAL,MINION,Hell Bovine,TB,<b>Deathrattle:</b> Place a copy of this card in your deck.,3.0,2.0,2.0,,,,DEMON,,,,,
BRM_004,PRIEST,MINION,Twilight Whelp,BRM,"<b>Battlecry:</b> If you're holding a Dragon, gain +2 Health.",1.0,2.0,1.0,COMMON,1.0,"The twilight whelps are basically magic-vampires. Despite this, they are not a reference to any popular series of novels.",DRAGON,"Unlocked in Blackrock Spire, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Spire, in the Blackrock Mountain adventure.",,,
EX1_103,NEUTRAL,MINION,Coldlight Seer,EXPERT1,<b>Battlecry:</b> Give your other Murlocs +2 Health.,3.0,2.0,3.0,RARE,1.0,"The Coldlight murlocs reside in the darkest pits of the Abyssal Depths.  So no, there's no getting away from murlocs.",MURLOC,,,,,
NAX8_02H,NEUTRAL,HERO_POWER,Harvest,NAXX,"<b>Hero Power</b>
Draw a card. Gain a Mana Crystal.",1.0,,,,,,,,,,,
CS2_059,WARLOCK,MINION,Blood Imp,EXPERT1,"[x]  <b>Stealth</b>. At the end of your  
turn, give another random
 friendly minion +1 Health.",1.0,0.0,1.0,COMMON,1.0,Imps are content to hide and viciously taunt everyone nearby.,DEMON,,,,,
GVG_041c,DRUID,ENCHANTMENT,Dark Wispers,GVG,+5/+5 and <b>Taunt</b>.,,,,,,,,,,,,
TB_SPT_DPromoHP2,NEUTRAL,HERO_POWER,So Many...,TB,"Whenever a Hell Bovine Dies, draw a card.",0.0,,,,,,,,,,,
XXX_017,NEUTRAL,SPELL,Draw 3 Cards,CHEAT,Draw 3 cards.,0.0,,,COMMON,,,,,,,,
EX1_608,MAGE,MINION,Sorcerer's Apprentice,EXPERT1,Your spells cost (1) less.,2.0,3.0,2.0,COMMON,1.0,"Apprentices are great for bossing around.  ""Conjure me some mana buns! And a coffee!  Make that a mana coffee!""",,,,,,
CFM_621t23,NEUTRAL,SPELL,Shadow Oil,GANGS,Add 2 random Demons to your hand.,5.0,,,,,,,,,,,
EX1_590,NEUTRAL,MINION,Blood Knight,EXPERT1,<b>Battlecry:</b> All minions lose <b>Divine Shield</b>. Gain +3/+3 for each Shield lost.,3.0,3.0,3.0,EPIC,1.0,"The Blood Knights get their holy powers from the Sunwell, which you should NOT bathe in.",,,,,,
TB_CoOpv3_BOSS4e,NEUTRAL,ENCHANTMENT,Cowed,TB,Can't attack this turn.,,,,,,,,,,,,
TBST_004,NEUTRAL,MINION,OLDLegit Healer,TB,"At the end of your turn, summon a random friendly minion that died this turn.",3.0,2.0,2.0,,,,,,,,,
BRMA15_1H,NEUTRAL,HERO,Maloriak,BRM,,,,30.0,,,,,,,,,
OG_209,SHAMAN,MINION,Hallazeal the Ascended,OG,"Whenever your spells deal damage, restore that much Health to your hero.",5.0,4.0,6.0,LEGENDARY,1.0,Hallazeals all your dallazamage.,,,,,,
OG_061t,HUNTER,MINION,Mastiff,OG,,1.0,1.0,1.0,,,,BEAST,,,,,
BRM_006,WARLOCK,MINION,Imp Gang Boss,BRM,"Whenever this minion takes damage, summon a 1/1 Imp.",3.0,2.0,4.0,COMMON,1.0,"His imp gang likes to sneak into Stormwind to spraypaint ""Ragnaros Rulez"" on the Mage Tower.",DEMON,"Unlocked in Molten Core, in the Blackrock Mountain adventure.","Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",,,
CFM_668t2,NEUTRAL,MINION,Doppelgangster,GANGS,<b>Battlecry:</b> Summon 2 copies of this minion.,5.0,2.0,2.0,RARE,,,,,,,,
EX1_032,NEUTRAL,MINION,Sunwalker,EXPERT1,"<b>Taunt</b>
<b>Divine Shield</b>",6.0,4.0,5.0,RARE,1.0,She doesn’t ACTUALLY walk on the Sun.  It's just a name.  Don’t worry!,,,,,ALLIANCE,
TB_GP_01e_v2,NEUTRAL,ENCHANTMENT,Shadow Tower Stealth,TB,<b>Stealth</b>.,,,,,,,,,,,,
HRW02_1e,NEUTRAL,ENCHANTMENT,Overclock,TB,Increased Attack.,1.0,,,,,,,,,,,
AT_008,MAGE,MINION,Coldarra Drake,TGT,You can use your Hero Power any number of times.,6.0,6.0,6.0,EPIC,1.0,"The Grand Tournament has a ""No dragons allowed"" policy, but it's rarely enforced.",DRAGON,,,,,
LOEA06_03h,NEUTRAL,SPELL,Animate Earthen,LOE,Give your minions +3/+3 and <b>Taunt</b>.,2.0,,,,,,,,,,,
LOEA14_2,NEUTRAL,HERO_POWER,Platemail Armor,LOE,"<b>Passive Hero Power</b>
Your Hero can only take 1 damage at a time.",0.0,,,,,,,,,,,
XXX_042,NEUTRAL,SPELL,Hand to Deck,CHEAT,Shuffle a player's hand into his deck.,0.0,,,COMMON,,,,,,,,
CFM_659,NEUTRAL,MINION,Gadgetzan Socialite,GANGS,<b>Battlecry:</b> Restore 2 Health.,2.0,2.0,2.0,COMMON,1.0,"Comment on her height, and she'll go from flapper to kneecapper in seconds flat.",,,,Restore 2 Health.,,
LOEA16_3,NEUTRAL,SPELL,Lantern of Power,LOE,Give a minion +10/+10.,10.0,,,,,,,,,,,
OG_339e,NEUTRAL,ENCHANTMENT,Vassal's Subservience,OG,+2/+2.,,,,,,,,,,,,
LOE_007,WARLOCK,SPELL,Curse of Rafaam,LOE,"Give your opponent a 'Cursed!' card.
While they hold it, they take 2 damage on their turn.",2.0,,,COMMON,1.0,This is what happens when Rafaam stubs his toe unexpectedly.,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,
CFM_621t9,NEUTRAL,SPELL,Shadow Oil,GANGS,Add a random Demon to your hand.,1.0,,,,,,,,,,,
GVG_029,SHAMAN,SPELL,Ancestor's Call,GVG,Put a random minion from each player's hand into the battlefield.,4.0,,,EPIC,1.0,"""Hey! Ancestors!"" - Ancestor's call",,,,,,
BRMA11_2H,NEUTRAL,HERO_POWER,Essence of the Red,BRM,"<b>Hero Power</b>
Each player draws 3 cards. Gain a Mana Crystal.",0.0,,,,,,,,,,,
CFM_066,MAGE,MINION,Kabal Lackey,GANGS,"[x]<b>Battlecry:</b> The next <b>Secret</b>
you play this turn costs (0).",1.0,2.0,1.0,COMMON,1.0,I'll tell you one thing he doesn't lack: GUMPTION.,,,,,,
AT_037a,DRUID,SPELL,Living Roots,TGT,Deal $2 damage.,0.0,,,,,,,,,,,
EX1_145,ROGUE,SPELL,Preparation,EXPERT1,The next spell you cast this turn costs (3) less.,0.0,,,EPIC,1.0,"""Be Prepared"" - Rogue Motto",,,,,,
LOEA08_01h,NEUTRAL,HERO,Archaedas,LOE,,,,30.0,,,,,,,,,
GVG_073,HUNTER,SPELL,Cobra Shot,GVG,Deal $3 damage to a minion and the enemy hero.,5.0,,,COMMON,1.0,"""Cobra Shot"" hurts way, way, way more than ""Cobra Cuddle.""",,,,,,
EX1_557,NEUTRAL,MINION,Nat Pagle,EXPERT1,"At the start of your turn, you have a 50% chance to draw an extra card.",2.0,0.0,4.0,LEGENDARY,1.0,"Nat Pagle, Azeroth's premier fisherman!  He invented the Auto-Angler 3000, the Extendo-Pole 3000, and the Lure-o-matic 2099 (still in testing).",,,,,,
KAR_A10_03,NEUTRAL,MINION,Black Rook,KARA,<b>Auto-Attack:</b> Deal 2 damage to the enemies opposite this minion.,3.0,2.0,6.0,,,,,,,,,
CFM_621_m4,NEUTRAL,MINION,Kabal Demon,GANGS,,2.0,2.0,2.0,,,,DEMON,,,,,
NAX15_01,NEUTRAL,HERO,Kel'Thuzad,NAXX,,,,30.0,,,,,,,,,
HERO_05,HUNTER,HERO,Rexxar,CORE,,,,30.0,FREE,1.0,,,,,,,
AT_047,SHAMAN,MINION,Draenei Totemcarver,TGT,<b>Battlecry:</b> Gain +1/+1 for each friendly Totem.,4.0,4.0,4.0,RARE,1.0,It's nice to find a real craftsman in this day and age of mass-produced totems.,,,,,,
BRMA15_2,NEUTRAL,HERO_POWER,The Alchemist,BRM,"<b>Passive Hero Power</b>
Whenever a minion is summoned, swap its Attack and Health.",0.0,,,,,,,,,,,
BRMA05_1,NEUTRAL,HERO,Baron Geddon,BRM,,,,30.0,,,,,,,,,
KAR_029,NEUTRAL,MINION,Runic Egg,KARA,<b>Deathrattle:</b> Draw a card.,1.0,0.0,2.0,COMMON,1.0,Oh man! Runic omelettes are the best!,,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,,
LOE_089t,NEUTRAL,MINION,Rascally Runt,LOE,,2.0,2.0,2.0,,,,,,,,,
BRM_028,NEUTRAL,MINION,Emperor Thaurissan,BRM,"At the end of your turn, reduce the Cost of cards in your hand by (1).",6.0,5.0,5.0,LEGENDARY,1.0,His second greatest regret is summoning an evil Firelord who enslaved his entire people.,,"Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",,,
KAR_A02_06H,NEUTRAL,MINION,Pitcher,KARA,<b>Battlecry:</b> Give a minion +3/+3.,4.0,5.0,5.0,,,,,,,,,
CFM_712_t15,NEUTRAL,MINION,Jade Golem,GANGS,,10.0,15.0,15.0,,,,,,,,,
LOE_017,PALADIN,MINION,Keeper of Uldaman,LOE,<b>Battlecry:</b> Set a minion's Attack and Health to 3.,4.0,3.0,4.0,COMMON,1.0,"U da man!  No, U da man!",,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",Change to 3/3.,,
BRMA11_2,NEUTRAL,HERO_POWER,Essence of the Red,BRM,"<b>Hero Power</b>
Each player draws 2 cards.",0.0,,,,,,,,,,,
CFM_063e,NEUTRAL,ENCHANTMENT,Kooky Chemistry,GANGS,Attack and Health have been swapped by Kooky Chemist.,,,,,,,,,,,,
CFM_621_m5,NEUTRAL,MINION,Sheep,GANGS,,1.0,1.0,1.0,,,,BEAST,,,,,
EX1_350,PRIEST,MINION,Prophet Velen,EXPERT1,Double the damage and healing of your spells and Hero Power.,7.0,7.0,7.0,LEGENDARY,1.0,"He's been exiled from his home, and all his brothers turned evil, but otherwise he doesn't have a lot to complain about.",,,,,,
KARA_04_05h,NEUTRAL,MINION,Flying Monkey,KARA,<b>Charge</b>,3.0,5.0,2.0,,,,,,,,,
TU4c_005,NEUTRAL,MINION,Hidden Gnome,MISSIONS,Was hiding in a barrel!,2.0,1.0,3.0,COMMON,,,,,,,,
KARA_08_01,NEUTRAL,HERO,Netherspite,KARA,,,,30.0,,,,,,,,,
XXX_001,NEUTRAL,SPELL,Damage 1,CHEAT,Deal $1 damage.,0.0,,,COMMON,,,,,,,,
KAR_095,NEUTRAL,MINION,Zoobot,KARA,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +1/+1.",3.0,3.0,3.0,COMMON,1.0,The Murloc is taking the picture.,MECHANICAL,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,,
AT_078,PALADIN,SPELL,Enter the Coliseum,TGT,Destroy all minions except each player's highest Attack minion.,6.0,,,EPIC,1.0,You have to get past the vendors first.  So many are lost to shopping...,,,,,,
CFM_712_t20,NEUTRAL,MINION,Jade Golem,GANGS,,10.0,20.0,20.0,,,,,,,,,
OG_222,PALADIN,WEAPON,Rallying Blade,OG,<b>Battlecry:</b> Give +1/+1 to your minions with <b>Divine Shield</b>.,3.0,3.0,,RARE,1.0,"As far as blades go, this one is pretty great in the motivation department.",,,,,,2.0
KARA_04_01heroic,NEUTRAL,HERO,The Crone,KARA,,,,50.0,,,,,,,,,
BRMA17_2,NEUTRAL,HERO,Nefarian,BRM,,,,30.0,,,,,,,,,
TB_KTRAF_5,NEUTRAL,MINION,Grand Widow Faerlina,TB,Has +1 Attack for each card in your opponent's hand.,4.0,0.0,5.0,LEGENDARY,,,,,,,,
LOEA06_03e,NEUTRAL,ENCHANTMENT,Animated,LOE,+1/+1 and <b>Taunt</b>.,,,,,,,,,,,,
LOEA12_1H,NEUTRAL,HERO,Lady Naz'jar,LOE,,,,30.0,,,,,,,,,
AT_130,WARRIOR,MINION,Sea Reaver,TGT,"When you draw this, deal 1 damage to your minions.",6.0,6.0,7.0,EPIC,1.0,A little better than Sea Minus Reaver.,,,,,,
TB_PickYourFate_8,NEUTRAL,SPELL,Spell Bonus,TB,"Whenever you cast a spell, gain 3 Armor.",0.0,,,,,,,,,,,
LOEA16_8,NEUTRAL,SPELL,Putress' Vial,LOE,Destroy a random enemy minion.,0.0,,,,,,,,,,,
NEW1_029,NEUTRAL,MINION,Millhouse Manastorm,EXPERT1,<b>Battlecry:</b> Enemy spells cost (0) next turn.,2.0,4.0,4.0,LEGENDARY,1.0,"""I'm gonna light you up, sweetcheeks!""",,,,,,
TB_010e,NEUTRAL,ENCHANTMENT,Choose One of Three,TB,,,,,,,,,,,,,
BRMA17_7,NEUTRAL,MINION,Chromatic Prototype,BRM,<b>Taunt</b>,2.0,1.0,4.0,,,,,,,,,
NAX3_02,NEUTRAL,HERO_POWER,Web Wrap,NAXX,"<b>Hero Power</b>
Return a random enemy minion to your opponent's hand.",3.0,,,,,,,,,,,
CFM_324t,SHAMAN,MINION,The Storm Guardian,GANGS,<b>Taunt</b>,5.0,10.0,10.0,LEGENDARY,,,,,,,,
EX1_396,NEUTRAL,MINION,Mogu'shan Warden,EXPERT1,<b>Taunt</b>,4.0,1.0,7.0,COMMON,1.0,All these guys ever do is talk about the Thunder King.   BOOOORRRINNG!,,,,,,
NEW1_037,NEUTRAL,MINION,Master Swordsmith,EXPERT1,"At the end of your turn, give another random friendly minion +1 Attack.",2.0,1.0,3.0,RARE,1.0,"He's currently trying to craft a ""flail-axe"", but all the other swordsmiths say it can't be done.",,,,,,
CFM_315t,HUNTER,MINION,Tabbycat,GANGS,,1.0,1.0,1.0,,,,BEAST,,,,,
KARA_00_05e,NEUTRAL,ENCHANTMENT,Insightful,KARA,Your spells cost (0).,,,,,,,,,,,,
NEW1_005,ROGUE,MINION,Kidnapper,EXPERT1,<b>Combo:</b> Return a minion to its owner's hand.,6.0,5.0,3.0,EPIC,1.0,He just wants people to see his vacation photos.,,,,Return a minion to hand.,,
BRMA04_1H,NEUTRAL,HERO,Garr,BRM,,,,45.0,,,,,,,,,
CFM_661,PRIEST,SPELL,Pint-Size Potion,GANGS,"[x]Give all enemy minions
-3 Attack this turn only.",1.0,,,RARE,1.0,I hope you didn't disenchant your Shadow Word: Horror!,,,,,,
TB_RandCardCost,NEUTRAL,ENCHANTMENT,TBRandomCardCost,TB,,,,,,,,,,,,,
CFM_755e,NEUTRAL,ENCHANTMENT,Smuggling,GANGS,+1/+1 from Grimestreet Pawnbroker.,,,,,,,,,,,,
BRMA02_2t,NEUTRAL,MINION,Dark Iron Spectator,BRM,<b>Taunt</b>,1.0,1.0,1.0,,,,,,,,,
GVG_022a,NEUTRAL,ENCHANTMENT,Tinker's Sharpsword Oil,GVG,+3 Attack.,,,,,,,,,,,,
XXX_065,NEUTRAL,SPELL,Remove All Immune,CHEAT,Remove <b>Immune</b> from ALL characters.,0.0,,,COMMON,,,,,,,,
BRMA07_2_2c_TB,NEUTRAL,SPELL,ME SMASH,TB,Destroy a random enemy minion.,0.0,,,,,,,,,,,
OG_080ee,NEUTRAL,ENCHANTMENT,Briarthorn,OG,+3 Attack.,,,,,,,,,,,,
CS2_182,NEUTRAL,MINION,Chillwind Yeti,CORE,,4.0,4.0,5.0,COMMON,1.0,"He always dreamed of coming down from the mountains and opening a noodle shop, but he never got the nerve.",,,Unlocked at Warrior Level 55.,,,
NAX11_02,NEUTRAL,HERO_POWER,Poison Cloud,NAXX,"<b>Hero Power</b>
Deal 1 damage to all minions. If any die, summon a slime.",2.0,,,,,,,,,,,
CRED_24,NEUTRAL,MINION,Dean Ayala,CREDITS,You can't lose stars while this is in your deck.,7.0,7.0,5.0,LEGENDARY,,,,,,,,
EX1_522,ROGUE,MINION,Patient Assassin,EXPERT1,<b>Stealth</b>. Destroy any minion damaged by this minion.,2.0,1.0,1.0,EPIC,1.0,He’s not really that patient. It just takes a while for someone to walk by that he can actually reach.,,,,,,
OG_121,WARLOCK,MINION,Cho'gall,OG,<b>Battlecry:</b> The next spell you cast this turn costs Health instead of Mana.,7.0,7.0,7.0,LEGENDARY,1.0,"Even after all this time, Gul'dan still makes Cho'gall go get donuts and coffee.",,,,,,
BRMA08_2,NEUTRAL,HERO_POWER,Intense Gaze,BRM,"<b>Passive Hero Power</b>
All cards cost (1). Players are capped at 1 Mana Crystal.",0.0,,,,,,,,,,,
AT_122,NEUTRAL,MINION,Gormok the Impaler,TGT,"<b>Battlecry:</b> If you have at least 4 other minions, deal 4 damage.",4.0,4.0,4.0,LEGENDARY,1.0,Gormok has been giving impaling lessons in a small tent near the tournament grounds.  For only 25g you too could learn the fine art of impaling!,,,,Deal 4 damage.,,
TB_PickYourFate_5_Ench,NEUTRAL,ENCHANTMENT,Pick Your Fate 5 Ench,TB,,,,,,,,,,,,,
LOEA04_30a,NEUTRAL,SPELL,Take the Shortcut,LOE,Get 1 turn closer to the Exit! Encounter a 7/7 War Golem.,0.0,,,,,,,,,,,
LOEA15_2H,NEUTRAL,HERO_POWER,Unstable Portal,LOE,"<b>Hero Power</b>
Add a random minion to your hand. It costs (3) less.",0.0,,,,,,,,,,,
OG_161,NEUTRAL,MINION,Corrupted Seer,OG,<b>Battlecry:</b> Deal 2 damage to all non-Murloc minions.,6.0,2.0,3.0,RARE,1.0,"For seers, it's very handy to have your crystal ball hanging right in front of your face.",MURLOC,,,,,
KARA_05_02heroic,NEUTRAL,WEAPON,Big Bad Claws,KARA,,2.0,4.0,,,,,,,,,,2.0
CFM_060,NEUTRAL,MINION,Red Mana Wyrm,GANGS,"Whenever  you cast a spell, gain +2 Attack.",5.0,2.0,6.0,COMMON,1.0,"It has double the Attack.  ""Go on.""  And double the Health.  ""Yes??""  And its trigger has twice the effect.  ""WHAT???""  And it costs…  Five times more.",,,,,,
GVG_013,NEUTRAL,MINION,Cogmaster,GVG,Has +2 Attack while you have a Mech.,1.0,1.0,2.0,COMMON,1.0,"After a while, you don't see the cogs and sprockets. All you see is a robot, a spider tank, a deathray...",,,,,,
EX1_301,WARLOCK,MINION,Felguard,EXPERT1,"<b>Taunt</b>
<b>Battlecry:</b> Destroy one of your Mana Crystals.",3.0,3.0,5.0,RARE,1.0,"Yes, he'll fight for you.  BUT HE'S NOT GOING TO LIKE IT.",DEMON,,,,,
TB_PickYourFateRandom,NEUTRAL,ENCHANTMENT,Pick Your Fate Random,TB,,,,,,,,,,,,,
CRED_03,NEUTRAL,MINION,Bob Fitch,CREDITS,<b>Super Taunt</b> <i>(EVERY character must attack this minion.)</i>,3.0,2.0,4.0,LEGENDARY,,,,,,,,
XXX_055e,NEUTRAL,ENCHANTMENT,1000 Stats Enchant,CHEAT,,,,,,,,,,,,,
AT_011e,NEUTRAL,ENCHANTMENT,Light's Blessing,TGT,Increased Attack.,,,,,,,,,,,,
GAME_005e,NEUTRAL,ENCHANTMENT,The Coin,CORE,,,,,,,,,,,,,
CFM_712_t29,NEUTRAL,MINION,Jade Golem,GANGS,,10.0,29.0,29.0,,,,,,,,,
AT_098,NEUTRAL,MINION,Sideshow Spelleater,TGT,<b>Battlecry:</b> Copy your opponent's Hero Power.,6.0,6.0,5.0,EPIC,1.0,Hey!  Let me try that...,,,,,,
BRMA12_3H,NEUTRAL,SPELL,Brood Affliction: Red,BRM,"While this is in your hand, take 3 damage at the start of your turn.",3.0,,,,,,,,,,,
AT_013e,NEUTRAL,ENCHANTMENT,Power Word: Glory,TGT,"When this attacks, restore 4 Health to the hero of the player who buffed it.",,,,,,,,,,,,
EX1_614,NEUTRAL,MINION,Illidan Stormrage,EXPERT1,"Whenever you play a card, summon a 2/1 Flame of Azzinoth.",6.0,7.0,5.0,LEGENDARY,1.0,"Illidan's brother, Malfurion, imprisoned him beneath Hyjal for 10,000 years.  Stormrages are not good at letting go of grudges.",DEMON,,,,,
XXX_030,NEUTRAL,SPELL,Opponent Disconnect,CHEAT,Force your opponnet to disconnect.,0.0,,,COMMON,,,,,,,,
AT_072,WARRIOR,MINION,Varian Wrynn,TGT,"<b>Battlecry:</b> Draw 3 cards.
Put any minions you drew directly into the battlefield.",10.0,7.0,7.0,LEGENDARY,1.0,"Leader of the Alliance!  Father of Anduin!  Also he likes to play Arena, and he averages 12 wins.",,,,,,
BRMA_01,NEUTRAL,SPELL,Flameheart,BRM,"Draw 2 cards.
Gain 4 Armor.",3.0,,,,,,,,,,,
AT_084e,NEUTRAL,ENCHANTMENT,Equipped,TGT,+2 Attack.,,,,,,,,,,,,
BRMA01_1H,NEUTRAL,HERO,Coren Direbrew,BRM,,,,30.0,,,,,,,,,
LOE_019t2,NEUTRAL,MINION,Golden Monkey,LOE,"<b>Taunt</b>
<b>Battlecry:</b> Replace your hand and deck with <b>Legendary</b> minions.",4.0,6.0,6.0,,,,,,,,,
NAX13_05H,NEUTRAL,MINION,Stalagg,NAXX,,5.0,7.0,4.0,LEGENDARY,,,,,,,,
GVG_039,SHAMAN,MINION,Vitality Totem,GVG,"At the end of your turn, restore 4 Health to your hero.",2.0,0.0,3.0,RARE,1.0,You can usually find these at the totemist's market on Saturdays.,TOTEM,,,,,
OG_174e,NEUTRAL,ENCHANTMENT,Faceless,OG,Copying stats.,,,,,,,,,,,,
KARA_00_11,MAGE,SPELL,Evocation,KARA,Gain 5 Mana Crystals this turn only.,0.0,,,,,,,,,,,
CS1h_001_H1,PRIEST,HERO_POWER,Lesser Heal,HERO_SKINS,"<b>Hero Power</b>
Restore #2 Health.",2.0,,,EPIC,,,,,,,,
LOEA16_9,NEUTRAL,SPELL,Lothar's Left Greave,LOE,Deal $3 damage to all enemies.,0.0,,,,,,,,,,,
CRED_18,NEUTRAL,MINION,Becca Abel,CREDITS,"Whenever you draw a card, make it Golden.",2.0,2.0,2.0,LEGENDARY,,,,,,,,
AT_132_DRUIDe,DRUID,ENCHANTMENT,Dire Claws,TGT,+2 Attack this turn.,,,,,,,,,,,,
XXX_054,NEUTRAL,SPELL,Weapon Buff,CHEAT,Give your Weapon +100/+100,0.0,,,,,,,,,,,
EX1_414e,WARRIOR,ENCHANTMENT,Enraged,EXPERT1,+6 Attack,,,,,,,,,,,,
