card_id,action,cost
EX1_154,DISENCHANT_NORMAL,5
EX1_154,DISENCHANT_GOLDEN,50
AT_058,CRAFTING_NORMAL,40
AT_058,CRAFTING_GOLDEN,400
AT_058,DISENCHANT_NORMAL,5
AT_058,DISENCHANT_GOLDEN,50
GVG_070,CRAFTING_NORMAL,40
GVG_070,CRAFTING_GOLDEN,400
GVG_070,DISENCHANT_NORMAL,5
GVG_070,DISENCHANT_GOLDEN,50
GVG_027,CRAFTING_NORMAL,100
GVG_027,CRAFTING_GOLDEN,800
GVG_027,DISENCHANT_NORMAL,20
GVG_027,DISENCHANT_GOLDEN,100
AT_069,CRAFTING_NORMAL,100
AT_069,CRAFTING_GOLDEN,800
AT_069,DISENCHANT_NORMAL,20
AT_069,DISENCHANT_GOLDEN,100
BRM_022,CRAFTING_NORMAL,100
BRM_022,CRAFTING_GOLDEN,800
BRM_022,DISENCHANT_NORMAL,20
BRM_022,DISENCHANT_GOLDEN,100
EX1_383t,CRAFTING_NORMAL,1600
EX1_383t,CRAFTING_GOLDEN,3200
EX1_383t,DISENCHANT_NORMAL,400
EX1_383t,DISENCHANT_GOLDEN,1600
GVG_008,CRAFTING_NORMAL,400
GVG_008,CRAFTING_GOLDEN,1600
GVG_008,DISENCHANT_NORMAL,100
GVG_008,DISENCHANT_GOLDEN,400
CFM_715,CRAFTING_NORMAL,40
CFM_715,CRAFTING_GOLDEN,400
CFM_715,DISENCHANT_NORMAL,5
CFM_715,DISENCHANT_GOLDEN,50
OG_114,CRAFTING_NORMAL,100
OG_114,CRAFTING_GOLDEN,800
OG_114,DISENCHANT_NORMAL,20
OG_114,DISENCHANT_GOLDEN,100
KAR_073,CRAFTING_NORMAL,100
KAR_073,CRAFTING_GOLDEN,800
KAR_073,DISENCHANT_NORMAL,20
KAR_073,DISENCHANT_GOLDEN,100
CFM_905,CRAFTING_NORMAL,400
CFM_905,CRAFTING_GOLDEN,1600
CFM_905,DISENCHANT_NORMAL,100
CFM_905,DISENCHANT_GOLDEN,400
AT_108,CRAFTING_NORMAL,100
AT_108,CRAFTING_GOLDEN,800
AT_108,DISENCHANT_NORMAL,20
AT_108,DISENCHANT_GOLDEN,100
FP1_012,CRAFTING_NORMAL,100
FP1_012,CRAFTING_GOLDEN,800
FP1_012,DISENCHANT_NORMAL,20
FP1_012,DISENCHANT_GOLDEN,100
OG_094,CRAFTING_NORMAL,40
OG_094,CRAFTING_GOLDEN,400
OG_094,DISENCHANT_NORMAL,5
OG_094,DISENCHANT_GOLDEN,50
GVG_105,CRAFTING_NORMAL,400
GVG_105,CRAFTING_GOLDEN,1600
GVG_105,DISENCHANT_NORMAL,100
GVG_105,DISENCHANT_GOLDEN,400
LOEA16_24,CRAFTING_NORMAL,1600
LOEA16_24,CRAFTING_GOLDEN,3200
LOEA16_24,DISENCHANT_NORMAL,400
LOEA16_24,DISENCHANT_GOLDEN,1600
EX1_085,CRAFTING_NORMAL,100
EX1_085,CRAFTING_GOLDEN,800
EX1_085,DISENCHANT_NORMAL,20
EX1_085,DISENCHANT_GOLDEN,100
EX1_tk29,CRAFTING_NORMAL,40
EX1_tk29,CRAFTING_GOLDEN,400
EX1_tk29,DISENCHANT_NORMAL,5
EX1_tk29,DISENCHANT_GOLDEN,50
AT_052,CRAFTING_NORMAL,40
AT_052,CRAFTING_GOLDEN,400
AT_052,DISENCHANT_NORMAL,5
AT_052,DISENCHANT_GOLDEN,50
GVG_002,CRAFTING_NORMAL,40
GVG_002,CRAFTING_GOLDEN,400
GVG_002,DISENCHANT_NORMAL,5
GVG_002,DISENCHANT_GOLDEN,50
EX1_238,CRAFTING_NORMAL,40
EX1_238,CRAFTING_GOLDEN,400
EX1_238,DISENCHANT_NORMAL,5
EX1_238,DISENCHANT_GOLDEN,50
CFM_696,CRAFTING_NORMAL,100
CFM_696,CRAFTING_GOLDEN,800
CFM_696,DISENCHANT_NORMAL,20
CFM_696,DISENCHANT_GOLDEN,100
EX1_604,CRAFTING_NORMAL,100
EX1_604,CRAFTING_GOLDEN,800
EX1_604,DISENCHANT_NORMAL,20
EX1_604,DISENCHANT_GOLDEN,100
FP1_028,CRAFTING_NORMAL,40
FP1_028,CRAFTING_GOLDEN,400
FP1_028,DISENCHANT_NORMAL,5
FP1_028,DISENCHANT_GOLDEN,50
CFM_655,CRAFTING_NORMAL,40
CFM_655,CRAFTING_GOLDEN,400
CFM_655,DISENCHANT_NORMAL,5
CFM_655,DISENCHANT_GOLDEN,50
OG_150,CRAFTING_NORMAL,40
OG_150,CRAFTING_GOLDEN,400
OG_150,DISENCHANT_NORMAL,5
OG_150,DISENCHANT_GOLDEN,50
CFM_854,CRAFTING_NORMAL,40
CFM_854,CRAFTING_GOLDEN,400
CFM_854,DISENCHANT_NORMAL,5
CFM_854,DISENCHANT_GOLDEN,50
FP1_013,CRAFTING_NORMAL,1600
FP1_013,CRAFTING_GOLDEN,3200
FP1_013,DISENCHANT_NORMAL,400
FP1_013,DISENCHANT_GOLDEN,1600
CS2_169,CRAFTING_NORMAL,40
CS2_169,CRAFTING_GOLDEN,400
CS2_169,DISENCHANT_NORMAL,5
CS2_169,DISENCHANT_GOLDEN,50
OG_176,CRAFTING_NORMAL,40
OG_176,CRAFTING_GOLDEN,400
OG_176,DISENCHANT_NORMAL,5
OG_176,DISENCHANT_GOLDEN,50
EX1_275,CRAFTING_NORMAL,40
EX1_275,CRAFTING_GOLDEN,400
EX1_275,DISENCHANT_NORMAL,5
EX1_275,DISENCHANT_GOLDEN,50
AT_045,CRAFTING_NORMAL,1600
AT_045,CRAFTING_GOLDEN,3200
AT_045,DISENCHANT_NORMAL,400
AT_045,DISENCHANT_GOLDEN,1600
LOE_046,CRAFTING_NORMAL,40
LOE_046,CRAFTING_GOLDEN,400
LOE_046,DISENCHANT_NORMAL,5
LOE_046,DISENCHANT_GOLDEN,50
GVG_063,CRAFTING_NORMAL,1600
GVG_063,CRAFTING_GOLDEN,3200
GVG_063,DISENCHANT_NORMAL,400
GVG_063,DISENCHANT_GOLDEN,1600
BRMA14_12,CRAFTING_NORMAL,1600
BRMA14_12,CRAFTING_GOLDEN,3200
BRMA14_12,DISENCHANT_NORMAL,400
BRMA14_12,DISENCHANT_GOLDEN,1600
CFM_652,CRAFTING_NORMAL,100
CFM_652,CRAFTING_GOLDEN,800
CFM_652,DISENCHANT_NORMAL,20
CFM_652,DISENCHANT_GOLDEN,100
OG_318,CRAFTING_NORMAL,1600
OG_318,CRAFTING_GOLDEN,3200
OG_318,DISENCHANT_NORMAL,400
OG_318,DISENCHANT_GOLDEN,1600
CFM_940,CRAFTING_NORMAL,40
CFM_940,CRAFTING_GOLDEN,400
CFM_940,DISENCHANT_NORMAL,5
CFM_940,DISENCHANT_GOLDEN,50
CFM_626,CRAFTING_NORMAL,40
CFM_626,CRAFTING_GOLDEN,400
CFM_626,DISENCHANT_NORMAL,5
CFM_626,DISENCHANT_GOLDEN,50
LOE_079,CRAFTING_NORMAL,1600
LOE_079,CRAFTING_GOLDEN,3200
LOE_079,DISENCHANT_NORMAL,400
LOE_079,DISENCHANT_GOLDEN,1600
KAR_300,CRAFTING_NORMAL,40
KAR_300,CRAFTING_GOLDEN,400
KAR_300,DISENCHANT_NORMAL,5
KAR_300,DISENCHANT_GOLDEN,50
EX1_160,CRAFTING_NORMAL,40
EX1_160,CRAFTING_GOLDEN,400
EX1_160,DISENCHANT_NORMAL,5
EX1_160,DISENCHANT_GOLDEN,50
OG_082,CRAFTING_NORMAL,40
OG_082,CRAFTING_GOLDEN,400
OG_082,DISENCHANT_NORMAL,5
OG_082,DISENCHANT_GOLDEN,50
OG_133,CRAFTING_NORMAL,1600
OG_133,CRAFTING_GOLDEN,3200
OG_133,DISENCHANT_NORMAL,400
OG_133,DISENCHANT_GOLDEN,1600
GVG_057,CRAFTING_NORMAL,40
GVG_057,CRAFTING_GOLDEN,400
GVG_057,DISENCHANT_NORMAL,5
GVG_057,DISENCHANT_GOLDEN,50
EX1_067,CRAFTING_NORMAL,100
EX1_067,CRAFTING_GOLDEN,800
EX1_067,DISENCHANT_NORMAL,20
EX1_067,DISENCHANT_GOLDEN,100
BRM_010b,CRAFTING_NORMAL,40
BRM_010b,CRAFTING_GOLDEN,400
BRM_010b,DISENCHANT_NORMAL,5
BRM_010b,DISENCHANT_GOLDEN,50
EX1_132,CRAFTING_NORMAL,40
EX1_132,CRAFTING_GOLDEN,400
EX1_132,DISENCHANT_NORMAL,5
EX1_132,DISENCHANT_GOLDEN,50
CFM_341,CRAFTING_NORMAL,1600
CFM_341,CRAFTING_GOLDEN,3200
CFM_341,DISENCHANT_NORMAL,400
CFM_341,DISENCHANT_GOLDEN,1600
CFM_685,CRAFTING_NORMAL,1600
CFM_685,CRAFTING_GOLDEN,3200
CFM_685,DISENCHANT_NORMAL,400
CFM_685,DISENCHANT_GOLDEN,1600
LOE_076,CRAFTING_NORMAL,1600
LOE_076,CRAFTING_GOLDEN,3200
LOE_076,DISENCHANT_NORMAL,400
LOE_076,DISENCHANT_GOLDEN,1600
GVG_033,CRAFTING_NORMAL,400
GVG_033,CRAFTING_GOLDEN,1600
GVG_033,DISENCHANT_NORMAL,100
GVG_033,DISENCHANT_GOLDEN,400
CFM_752,CRAFTING_NORMAL,100
CFM_752,CRAFTING_GOLDEN,800
CFM_752,DISENCHANT_NORMAL,20
CFM_752,DISENCHANT_GOLDEN,100
GVG_048,CRAFTING_NORMAL,100
GVG_048,CRAFTING_GOLDEN,800
GVG_048,DISENCHANT_NORMAL,20
GVG_048,DISENCHANT_GOLDEN,100
EX1_391,CRAFTING_NORMAL,40
EX1_391,CRAFTING_GOLDEN,400
EX1_391,DISENCHANT_NORMAL,5
EX1_391,DISENCHANT_GOLDEN,50
KAR_011,CRAFTING_NORMAL,40
KAR_011,CRAFTING_GOLDEN,400
KAR_011,DISENCHANT_NORMAL,5
KAR_011,DISENCHANT_GOLDEN,50
CS2_203,CRAFTING_NORMAL,40
CS2_203,CRAFTING_GOLDEN,400
CS2_203,DISENCHANT_NORMAL,5
CS2_203,DISENCHANT_GOLDEN,50
OG_322,CRAFTING_NORMAL,100
OG_322,CRAFTING_GOLDEN,800
OG_322,DISENCHANT_NORMAL,20
OG_322,DISENCHANT_GOLDEN,100
CFM_665,CRAFTING_NORMAL,40
CFM_665,CRAFTING_GOLDEN,400
CFM_665,DISENCHANT_NORMAL,5
CFM_665,DISENCHANT_GOLDEN,50
OG_198,CRAFTING_NORMAL,400
OG_198,CRAFTING_GOLDEN,1600
OG_198,DISENCHANT_NORMAL,100
OG_198,DISENCHANT_GOLDEN,400
GVG_083,CRAFTING_NORMAL,100
GVG_083,CRAFTING_GOLDEN,800
GVG_083,DISENCHANT_NORMAL,20
GVG_083,DISENCHANT_GOLDEN,100
CFM_026,CRAFTING_NORMAL,100
CFM_026,CRAFTING_GOLDEN,800
CFM_026,DISENCHANT_NORMAL,20
CFM_026,DISENCHANT_GOLDEN,100
CFM_688,CRAFTING_NORMAL,100
CFM_688,CRAFTING_GOLDEN,800
CFM_688,DISENCHANT_NORMAL,20
CFM_688,DISENCHANT_GOLDEN,100
CFM_344,CRAFTING_NORMAL,1600
CFM_344,CRAFTING_GOLDEN,3200
CFM_344,DISENCHANT_NORMAL,400
CFM_344,DISENCHANT_GOLDEN,1600
EX1_379,CRAFTING_NORMAL,40
EX1_379,CRAFTING_GOLDEN,400
EX1_379,DISENCHANT_NORMAL,5
EX1_379,DISENCHANT_GOLDEN,50
CFM_753,CRAFTING_NORMAL,40
CFM_753,CRAFTING_GOLDEN,400
CFM_753,DISENCHANT_NORMAL,5
CFM_753,DISENCHANT_GOLDEN,50
BRM_012,CRAFTING_NORMAL,40
BRM_012,CRAFTING_GOLDEN,400
BRM_012,DISENCHANT_NORMAL,5
BRM_012,DISENCHANT_GOLDEN,50
EX1_309,CRAFTING_NORMAL,100
EX1_309,CRAFTING_GOLDEN,800
EX1_309,DISENCHANT_NORMAL,20
EX1_309,DISENCHANT_GOLDEN,100
BRM_013,CRAFTING_NORMAL,40
BRM_013,CRAFTING_GOLDEN,400
BRM_013,DISENCHANT_NORMAL,5
BRM_013,DISENCHANT_GOLDEN,50
AT_033,CRAFTING_NORMAL,100
AT_033,CRAFTING_GOLDEN,800
AT_033,DISENCHANT_NORMAL,20
AT_033,DISENCHANT_GOLDEN,100
EX1_339,CRAFTING_NORMAL,40
EX1_339,CRAFTING_GOLDEN,400
EX1_339,DISENCHANT_NORMAL,5
EX1_339,DISENCHANT_GOLDEN,50
EX1_100,CRAFTING_NORMAL,1600
EX1_100,CRAFTING_GOLDEN,3200
EX1_100,DISENCHANT_NORMAL,400
EX1_100,DISENCHANT_GOLDEN,1600
OG_308,CRAFTING_NORMAL,400
OG_308,CRAFTING_GOLDEN,1600
OG_308,DISENCHANT_NORMAL,100
OG_308,DISENCHANT_GOLDEN,400
OG_200,CRAFTING_NORMAL,400
OG_200,CRAFTING_GOLDEN,1600
OG_200,DISENCHANT_NORMAL,100
OG_200,DISENCHANT_GOLDEN,400
BRM_031,CRAFTING_NORMAL,1600
BRM_031,CRAFTING_GOLDEN,3200
BRM_031,DISENCHANT_NORMAL,400
BRM_031,DISENCHANT_GOLDEN,1600
NEW1_021,CRAFTING_NORMAL,400
NEW1_021,CRAFTING_GOLDEN,1600
NEW1_021,DISENCHANT_NORMAL,100
NEW1_021,DISENCHANT_GOLDEN,400
NEW1_022,CRAFTING_NORMAL,40
NEW1_022,CRAFTING_GOLDEN,400
NEW1_022,DISENCHANT_NORMAL,5
NEW1_022,DISENCHANT_GOLDEN,50
CFM_669,CRAFTING_NORMAL,400
CFM_669,CRAFTING_GOLDEN,1600
CFM_669,DISENCHANT_NORMAL,100
CFM_669,DISENCHANT_GOLDEN,400
CS2_231,CRAFTING_NORMAL,40
CS2_231,CRAFTING_GOLDEN,400
CS2_231,DISENCHANT_NORMAL,5
CS2_231,DISENCHANT_GOLDEN,50
AT_105,CRAFTING_NORMAL,100
AT_105,CRAFTING_GOLDEN,800
AT_105,DISENCHANT_NORMAL,20
AT_105,DISENCHANT_GOLDEN,100
AT_065,CRAFTING_NORMAL,100
AT_065,CRAFTING_GOLDEN,800
AT_065,DISENCHANT_NORMAL,20
AT_065,DISENCHANT_GOLDEN,100
CFM_639,CRAFTING_NORMAL,100
CFM_639,CRAFTING_GOLDEN,800
CFM_639,DISENCHANT_NORMAL,20
CFM_639,DISENCHANT_GOLDEN,100
AT_117,CRAFTING_NORMAL,400
AT_117,CRAFTING_GOLDEN,1600
AT_117,DISENCHANT_NORMAL,100
AT_117,DISENCHANT_GOLDEN,400
NAX9_04,CRAFTING_NORMAL,1600
NAX9_04,CRAFTING_GOLDEN,3200
NAX9_04,DISENCHANT_NORMAL,400
NAX9_04,DISENCHANT_GOLDEN,1600
EX1_258,CRAFTING_NORMAL,40
EX1_258,CRAFTING_GOLDEN,400
EX1_258,DISENCHANT_NORMAL,5
EX1_258,DISENCHANT_GOLDEN,50
LOEA16_19,CRAFTING_NORMAL,1600
LOEA16_19,CRAFTING_GOLDEN,3200
LOEA16_19,DISENCHANT_NORMAL,400
LOEA16_19,DISENCHANT_GOLDEN,1600
GVG_018,CRAFTING_NORMAL,100
GVG_018,CRAFTING_GOLDEN,800
GVG_018,DISENCHANT_NORMAL,20
GVG_018,DISENCHANT_GOLDEN,100
CFM_619,CRAFTING_NORMAL,40
CFM_619,CRAFTING_GOLDEN,400
CFM_619,DISENCHANT_NORMAL,5
CFM_619,DISENCHANT_GOLDEN,50
BRM_034,CRAFTING_NORMAL,40
BRM_034,CRAFTING_GOLDEN,400
BRM_034,DISENCHANT_NORMAL,5
BRM_034,DISENCHANT_GOLDEN,50
OG_335,CRAFTING_NORMAL,100
OG_335,CRAFTING_GOLDEN,800
OG_335,DISENCHANT_NORMAL,20
OG_335,DISENCHANT_GOLDEN,100
CFM_308,CRAFTING_NORMAL,1600
CFM_308,CRAFTING_GOLDEN,3200
CFM_308,DISENCHANT_NORMAL,400
CFM_308,DISENCHANT_GOLDEN,1600
LOEA16_25,CRAFTING_NORMAL,1600
LOEA16_25,CRAFTING_GOLDEN,3200
LOEA16_25,DISENCHANT_NORMAL,400
LOEA16_25,DISENCHANT_GOLDEN,1600
EX1_312,CRAFTING_NORMAL,400
EX1_312,CRAFTING_GOLDEN,1600
EX1_312,DISENCHANT_NORMAL,100
EX1_312,DISENCHANT_GOLDEN,400
LOE_011,CRAFTING_NORMAL,1600
LOE_011,CRAFTING_GOLDEN,3200
LOE_011,DISENCHANT_NORMAL,400
LOE_011,DISENCHANT_GOLDEN,1600
GVG_037,CRAFTING_NORMAL,40
GVG_037,CRAFTING_GOLDEN,400
GVG_037,DISENCHANT_NORMAL,5
GVG_037,DISENCHANT_GOLDEN,50
OG_087,CRAFTING_NORMAL,100
OG_087,CRAFTING_GOLDEN,800
OG_087,DISENCHANT_NORMAL,20
OG_087,DISENCHANT_GOLDEN,100
OG_302,CRAFTING_NORMAL,40
OG_302,CRAFTING_GOLDEN,400
OG_302,DISENCHANT_NORMAL,5
OG_302,DISENCHANT_GOLDEN,50
EX1_014,CRAFTING_NORMAL,1600
EX1_014,CRAFTING_GOLDEN,3200
EX1_014,DISENCHANT_NORMAL,400
EX1_014,DISENCHANT_GOLDEN,1600
OG_174,CRAFTING_NORMAL,400
OG_174,CRAFTING_GOLDEN,1600
OG_174,DISENCHANT_NORMAL,100
OG_174,DISENCHANT_GOLDEN,400
GVG_064,CRAFTING_NORMAL,40
GVG_064,CRAFTING_GOLDEN,400
GVG_064,DISENCHANT_NORMAL,5
GVG_064,DISENCHANT_GOLDEN,50
KAR_205,CRAFTING_NORMAL,100
KAR_205,CRAFTING_GOLDEN,800
KAR_205,DISENCHANT_NORMAL,20
KAR_205,DISENCHANT_GOLDEN,100
KAR_010,CRAFTING_NORMAL,40
KAR_010,CRAFTING_GOLDEN,400
KAR_010,DISENCHANT_NORMAL,5
KAR_010,DISENCHANT_GOLDEN,50
AT_055,CRAFTING_NORMAL,40
AT_055,CRAFTING_GOLDEN,400
AT_055,DISENCHANT_NORMAL,5
AT_055,DISENCHANT_GOLDEN,50
CFM_810,CRAFTING_NORMAL,400
CFM_810,CRAFTING_GOLDEN,1600
CFM_810,DISENCHANT_NORMAL,100
CFM_810,DISENCHANT_GOLDEN,400
AT_054,CRAFTING_NORMAL,1600
AT_054,CRAFTING_GOLDEN,3200
AT_054,DISENCHANT_NORMAL,400
AT_054,DISENCHANT_GOLDEN,1600
EX1_620,CRAFTING_NORMAL,400
EX1_620,CRAFTING_GOLDEN,1600
EX1_620,DISENCHANT_NORMAL,100
EX1_620,DISENCHANT_GOLDEN,400
CFM_672,CRAFTING_NORMAL,1600
CFM_672,CRAFTING_GOLDEN,3200
CFM_672,DISENCHANT_NORMAL,400
CFM_672,DISENCHANT_GOLDEN,1600
EX1_165a,CRAFTING_NORMAL,40
EX1_165a,CRAFTING_GOLDEN,400
EX1_165a,DISENCHANT_NORMAL,5
EX1_165a,DISENCHANT_GOLDEN,50
OG_188,CRAFTING_NORMAL,100
OG_188,CRAFTING_GOLDEN,800
OG_188,DISENCHANT_NORMAL,20
OG_188,DISENCHANT_GOLDEN,100
EX1_625,CRAFTING_NORMAL,400
EX1_625,CRAFTING_GOLDEN,1600
EX1_625,DISENCHANT_NORMAL,100
EX1_625,DISENCHANT_GOLDEN,400
CFM_693,CRAFTING_NORMAL,100
CFM_693,CRAFTING_GOLDEN,800
CFM_693,DISENCHANT_NORMAL,20
CFM_693,DISENCHANT_GOLDEN,100
KAR_702,CRAFTING_NORMAL,40
KAR_702,CRAFTING_GOLDEN,400
KAR_702,DISENCHANT_NORMAL,5
KAR_702,DISENCHANT_GOLDEN,50
CFM_604,CRAFTING_NORMAL,100
CFM_604,CRAFTING_GOLDEN,800
CFM_604,DISENCHANT_NORMAL,20
CFM_604,DISENCHANT_GOLDEN,100
OG_051,CRAFTING_NORMAL,400
OG_051,CRAFTING_GOLDEN,1600
OG_051,DISENCHANT_NORMAL,100
OG_051,DISENCHANT_GOLDEN,400
CFM_653,CRAFTING_NORMAL,40
CFM_653,CRAFTING_GOLDEN,400
CFM_653,DISENCHANT_NORMAL,5
CFM_653,DISENCHANT_GOLDEN,50
AT_094,CRAFTING_NORMAL,40
AT_094,CRAFTING_GOLDEN,400
AT_094,DISENCHANT_NORMAL,5
AT_094,DISENCHANT_GOLDEN,50
BRM_016,CRAFTING_NORMAL,40
BRM_016,CRAFTING_GOLDEN,400
BRM_016,DISENCHANT_NORMAL,5
BRM_016,DISENCHANT_GOLDEN,50
GVG_111t,CRAFTING_NORMAL,1600
GVG_111t,CRAFTING_GOLDEN,3200
GVG_111t,DISENCHANT_NORMAL,400
GVG_111t,DISENCHANT_GOLDEN,1600
EX1_165b,CRAFTING_NORMAL,40
EX1_165b,CRAFTING_GOLDEN,400
EX1_165b,DISENCHANT_NORMAL,5
EX1_165b,DISENCHANT_GOLDEN,50
AT_066,CRAFTING_NORMAL,40
AT_066,CRAFTING_GOLDEN,400
AT_066,DISENCHANT_NORMAL,5
AT_066,DISENCHANT_GOLDEN,50
GVG_045,CRAFTING_NORMAL,100
GVG_045,CRAFTING_GOLDEN,800
GVG_045,DISENCHANT_NORMAL,20
GVG_045,DISENCHANT_GOLDEN,100
LOE_110,CRAFTING_NORMAL,100
LOE_110,CRAFTING_GOLDEN,800
LOE_110,DISENCHANT_NORMAL,20
LOE_110,DISENCHANT_GOLDEN,100
LOEA16_27H,CRAFTING_NORMAL,1600
LOEA16_27H,CRAFTING_GOLDEN,3200
LOEA16_27H,DISENCHANT_NORMAL,400
LOEA16_27H,DISENCHANT_GOLDEN,1600
KAR_070,CRAFTING_NORMAL,100
KAR_070,CRAFTING_GOLDEN,800
KAR_070,DISENCHANT_NORMAL,20
KAR_070,DISENCHANT_GOLDEN,100
OG_326,CRAFTING_NORMAL,40
OG_326,CRAFTING_GOLDEN,400
OG_326,DISENCHANT_NORMAL,5
OG_326,DISENCHANT_GOLDEN,50
KAR_092,CRAFTING_NORMAL,40
KAR_092,CRAFTING_GOLDEN,400
KAR_092,DISENCHANT_NORMAL,5
KAR_092,DISENCHANT_GOLDEN,50
CFM_853,CRAFTING_NORMAL,40
CFM_853,CRAFTING_GOLDEN,400
CFM_853,DISENCHANT_NORMAL,5
CFM_853,DISENCHANT_GOLDEN,50
LOEA16_18,CRAFTING_NORMAL,1600
LOEA16_18,CRAFTING_GOLDEN,3200
LOEA16_18,DISENCHANT_NORMAL,400
LOEA16_18,DISENCHANT_GOLDEN,1600
AT_127,CRAFTING_NORMAL,1600
AT_127,CRAFTING_GOLDEN,3200
AT_127,DISENCHANT_NORMAL,400
AT_127,DISENCHANT_GOLDEN,1600
LOEA16_22H,CRAFTING_NORMAL,1600
LOEA16_22H,CRAFTING_GOLDEN,3200
LOEA16_22H,DISENCHANT_NORMAL,400
LOEA16_22H,DISENCHANT_GOLDEN,1600
GVG_059,CRAFTING_NORMAL,400
GVG_059,CRAFTING_GOLDEN,1600
GVG_059,DISENCHANT_NORMAL,100
GVG_059,DISENCHANT_GOLDEN,400
FP1_010,CRAFTING_NORMAL,1600
FP1_010,CRAFTING_GOLDEN,3200
FP1_010,DISENCHANT_NORMAL,400
FP1_010,DISENCHANT_GOLDEN,1600
LOE_115b,CRAFTING_NORMAL,40
LOE_115b,CRAFTING_GOLDEN,400
LOE_115b,DISENCHANT_NORMAL,5
LOE_115b,DISENCHANT_GOLDEN,50
EX1_335,CRAFTING_NORMAL,40
EX1_335,CRAFTING_GOLDEN,400
EX1_335,DISENCHANT_NORMAL,5
EX1_335,DISENCHANT_GOLDEN,50
EX1_607,CRAFTING_NORMAL,40
EX1_607,CRAFTING_GOLDEN,400
EX1_607,DISENCHANT_NORMAL,5
EX1_607,DISENCHANT_GOLDEN,50
CFM_315,CRAFTING_NORMAL,40
CFM_315,CRAFTING_GOLDEN,400
CFM_315,DISENCHANT_NORMAL,5
CFM_315,DISENCHANT_GOLDEN,50
AT_029,CRAFTING_NORMAL,40
AT_029,CRAFTING_GOLDEN,400
AT_029,DISENCHANT_NORMAL,5
AT_029,DISENCHANT_GOLDEN,50
GVG_078,CRAFTING_NORMAL,40
GVG_078,CRAFTING_GOLDEN,400
GVG_078,DISENCHANT_NORMAL,5
GVG_078,DISENCHANT_GOLDEN,50
CFM_800,CRAFTING_NORMAL,100
CFM_800,CRAFTING_GOLDEN,800
CFM_800,DISENCHANT_NORMAL,20
CFM_800,DISENCHANT_GOLDEN,100
LOE_012,CRAFTING_NORMAL,40
LOE_012,CRAFTING_GOLDEN,400
LOE_012,DISENCHANT_NORMAL,5
LOE_012,DISENCHANT_GOLDEN,50
AT_011,CRAFTING_NORMAL,40
AT_011,CRAFTING_GOLDEN,400
AT_011,DISENCHANT_NORMAL,5
AT_011,DISENCHANT_GOLDEN,50
OG_081,CRAFTING_NORMAL,40
OG_081,CRAFTING_GOLDEN,400
OG_081,DISENCHANT_NORMAL,5
OG_081,DISENCHANT_GOLDEN,50
CFM_062,CRAFTING_NORMAL,100
CFM_062,CRAFTING_GOLDEN,800
CFM_062,DISENCHANT_NORMAL,20
CFM_062,DISENCHANT_GOLDEN,100
LOE_111,CRAFTING_NORMAL,100
LOE_111,CRAFTING_GOLDEN,800
LOE_111,DISENCHANT_NORMAL,20
LOE_111,DISENCHANT_GOLDEN,100
CFM_760,CRAFTING_NORMAL,100
CFM_760,CRAFTING_GOLDEN,800
CFM_760,DISENCHANT_NORMAL,20
CFM_760,DISENCHANT_GOLDEN,100
CFM_020,CRAFTING_NORMAL,1600
CFM_020,CRAFTING_GOLDEN,3200
CFM_020,DISENCHANT_NORMAL,400
CFM_020,DISENCHANT_GOLDEN,1600
CFM_650,CRAFTING_NORMAL,40
CFM_650,CRAFTING_GOLDEN,400
CFM_650,DISENCHANT_NORMAL,5
CFM_650,DISENCHANT_GOLDEN,50
OG_241,CRAFTING_NORMAL,40
OG_241,CRAFTING_GOLDEN,400
OG_241,DISENCHANT_NORMAL,5
OG_241,DISENCHANT_GOLDEN,50
AT_036,CRAFTING_NORMAL,1600
AT_036,CRAFTING_GOLDEN,3200
AT_036,DISENCHANT_NORMAL,400
AT_036,DISENCHANT_GOLDEN,1600
FP1_004,CRAFTING_NORMAL,40
FP1_004,CRAFTING_GOLDEN,400
FP1_004,DISENCHANT_NORMAL,5
FP1_004,DISENCHANT_GOLDEN,50
CFM_620,CRAFTING_NORMAL,100
CFM_620,CRAFTING_GOLDEN,800
CFM_620,DISENCHANT_NORMAL,20
CFM_620,DISENCHANT_GOLDEN,100
AT_128,CRAFTING_NORMAL,1600
AT_128,CRAFTING_GOLDEN,3200
AT_128,DISENCHANT_NORMAL,400
AT_128,DISENCHANT_GOLDEN,1600
LOE_115,CRAFTING_NORMAL,40
LOE_115,CRAFTING_GOLDEN,400
LOE_115,DISENCHANT_NORMAL,5
LOE_115,DISENCHANT_GOLDEN,50
NAX9_04H,CRAFTING_NORMAL,1600
NAX9_04H,CRAFTING_GOLDEN,3200
NAX9_04H,DISENCHANT_NORMAL,400
NAX9_04H,DISENCHANT_GOLDEN,1600
GVG_088,CRAFTING_NORMAL,100
GVG_088,CRAFTING_GOLDEN,800
GVG_088,DISENCHANT_NORMAL,20
GVG_088,DISENCHANT_GOLDEN,100
EX1_091,CRAFTING_NORMAL,400
EX1_091,CRAFTING_GOLDEN,1600
EX1_091,DISENCHANT_NORMAL,100
EX1_091,DISENCHANT_GOLDEN,400
CFM_039,CRAFTING_NORMAL,40
CFM_039,CRAFTING_GOLDEN,400
CFM_039,DISENCHANT_NORMAL,5
CFM_039,DISENCHANT_GOLDEN,50
LOE_118,CRAFTING_NORMAL,100
LOE_118,CRAFTING_GOLDEN,800
